"","","あんな風に言われたら、無理しないでくれなんて、言えるわけがない。その“無駄な努力”を止めるなんて、とてもできない。","","",""
"","","むしろ俺は、そのひたむきさが、とても愛おしいって思ったんだ。","","",""
"","","翌日。","","",""
"ツカサ","","アイラ、はいこれ。俺たち用のマニュアルだよ","","",""
"","","ファイルをアイラに手渡すと、アイラはそれを受け取り、大切そうに胸に抱きしめた。","","",""
"アイラ","","……完成したんだ","","",""
"","","自分なりに作ったマニュアルは、本来はマークスマンの役割である所有者とのコミュニケーションを、スポッターである俺が担うという形にしてある。","","",""
"","","当初は、アイラがブランクを克服するまでの一時的なものだと考えていたけど。","","",""
"","","もしうまく運用できるなら、ずっとこの形でやっていってもいいと個人的には思っている。","","",""
"ツカサ","","さっそく、今日これからマックスのところに行って、試してみようよ","","",""
"アイラ","","うん……！","","",""
"","","俺はまだ半人前だけど。","","",""
"","","アイラと組ませてもらったことが失敗だったとは、思われたくないから。","","",""
"","","俺たちなりのやり方で、頑張っていこう。","","",""
"","","この日、俺たちははじめてのやり方で、マックスの回収同意書に無事サインをもらうことができた。","","",""
